model,game,run,source_file,round,outcome,value_pct,n_observations
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,23,sender,12.5,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,23,receiver,0.0,3
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,24,sender,19.166666666666664,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,24,receiver,25.33333333333333,5
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,25,sender,17.5,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,25,receiver,0.0,4
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,26,sender,33.33333333333333,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,26,receiver,27.142857142857142,7
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,27,sender,15.0,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,27,receiver,11.666666666666666,4
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,28,sender,17.5,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,28,receiver,18.666666666666668,5
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,29,sender,6.666666666666667,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,29,receiver,23.333333333333332,2
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,30,sender,15.0,12
Kimi K2.6,TG,game_log2,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log2.json,30,receiver,0.0,4
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,1,sender,35.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,1,receiver,24.28571428571428,8
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,2,sender,27.499999999999996,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,2,receiver,6.666666666666667,7
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,3,sender,35.833333333333336,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,3,receiver,19.25925925925926,9
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,4,sender,28.333333333333332,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,4,receiver,22.5,8
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,5,sender,28.33333333333334,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,5,receiver,13.333333333333334,7
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,6,sender,38.33333333333333,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,6,receiver,45.18518518518518,9
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,7,sender,10.833333333333334,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,7,receiver,11.11111111111111,3
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,8,sender,25.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,8,receiver,6.666666666666667,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,9,sender,23.333333333333332,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,9,receiver,26.0,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,10,sender,30.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,10,receiver,17.5,8
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,11,sender,24.166666666666668,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,11,receiver,11.11111111111111,6
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,12,sender,20.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,12,receiver,24.444444444444446,6
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,13,sender,38.33333333333333,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,13,receiver,25.92592592592593,9
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,14,sender,30.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,14,receiver,23.452380952380953,8
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,15,sender,19.166666666666664,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,15,receiver,9.333333333333334,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,16,sender,18.333333333333332,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,16,receiver,28.888888888888886,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,17,sender,17.5,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,17,receiver,15.555555555555554,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,18,sender,43.333333333333336,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,18,receiver,27.755102040816332,7
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,19,sender,16.666666666666664,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,19,receiver,8.333333333333332,4
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,20,sender,15.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,20,receiver,0.0,4
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,21,sender,12.5,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,21,receiver,33.33333333333333,3
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,22,sender,8.333333333333332,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,22,receiver,33.33333333333333,2
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,23,sender,12.5,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,23,receiver,16.666666666666664,2
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,24,sender,20.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,24,receiver,0.0,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,25,sender,15.0,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,25,receiver,25.0,4
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,26,sender,4.166666666666666,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,26,receiver,0.0,1
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,27,sender,17.5,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,27,receiver,25.33333333333333,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,28,sender,33.33333333333333,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,28,receiver,6.666666666666667,5
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,29,sender,10.833333333333334,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,29,receiver,14.814814814814813,3
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,30,sender,22.5,12
Kimi K2.6,TG,game_log3,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log3.json,30,receiver,8.333333333333332,4
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,1,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,2,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,3,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,4,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,5,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,6,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,7,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,8,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,9,cooperation,0.0,24
Grok 4.3,PD,game_log1,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log1.json,10,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,1,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,2,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,3,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,4,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,5,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,6,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,7,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,8,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,9,cooperation,0.0,24
Grok 4.3,PD,game_log2,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log2.json,10,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,1,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,2,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,3,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,4,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,5,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,6,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,7,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,8,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,9,cooperation,0.0,24
Grok 4.3,PD,game_log3,RQ1_result/result/prisoners_dilemma/072701_grok-4.3/data/game_log3.json,10,cooperation,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,1,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,2,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,3,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,4,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,5,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,6,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,7,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,8,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,9,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,10,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,11,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,12,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,13,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,14,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,15,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,16,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,17,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,18,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,19,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,20,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,21,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,22,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,23,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,24,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,25,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,26,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,27,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,28,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,29,contribution,0.0,24
Grok 4.3,PGG,game_logs1,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs1.json,30,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,1,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,2,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,3,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,4,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,5,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,6,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,7,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,8,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,9,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,10,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,11,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,12,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,13,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,14,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,15,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,16,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,17,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,18,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,19,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,20,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,21,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,22,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,23,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,24,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,25,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,26,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,27,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,28,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,29,contribution,0.0,24
Grok 4.3,PGG,game_logs2,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs2.json,30,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,1,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,2,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,3,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,4,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,5,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,6,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,7,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,8,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,9,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,10,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,11,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,12,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,13,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,14,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,15,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,16,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,17,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,18,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,19,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,20,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,21,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,22,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,23,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,24,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,25,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,26,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,27,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,28,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,29,contribution,0.0,24
Grok 4.3,PGG,game_logs3,RQ1_result/result/public_goods/result_072202_grok-4.3/game_logs3.json,30,contribution,0.0,24
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,1,sender,12.5,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,1,receiver,0.0,3
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,2,sender,4.166666666666666,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,2,receiver,0.0,1
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,3,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,3,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,4,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,4,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,5,sender,6.666666666666667,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,5,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,6,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,6,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,7,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,7,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,8,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,8,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,9,sender,8.333333333333332,12
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,9,receiver,0.0,2
Grok 4.3,TG,game_log1,RQ1_result/result/trust_game/072601_grok-4.3/data/game_log1.json,10,sender,12.5,12
