model,game,outcome,round,mean_pct,sd_pct,ci95_lower_pct,ci95_upper_pct,n_runs,n_runs_total,n_observations,value_origin,n_estimated_runs
Kimi K2.6,PGG,contribution,29,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,30,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,TG,sender,1,37.77777777777778,2.9265704869035396,30.507773665255264,45.04778189030029,3,3,36,observed,0
Kimi K2.6,TG,receiver,1,30.98544973544973,8.405215612457276,10.105736657410713,51.86516281348875,3,3,25,observed,0
Kimi K2.6,TG,sender,2,29.444444444444443,11.375330683024043,1.1865565114639622,57.70233237742492,3,3,36,observed,0
Kimi K2.6,TG,receiver,2,20.666666666666668,16.825905952165286,-21.131200842953493,62.46453417628683,3,3,22,observed,0
Kimi K2.6,TG,sender,3,32.77777777777778,6.787106512705899,15.917670536107721,49.637885019447836,3,3,36,observed,0
Kimi K2.6,TG,receiver,3,23.209876543209877,12.335798515354861,-7.4339457529571185,53.853698839376875,3,3,24,observed,0
Kimi K2.6,TG,sender,4,27.222222222222218,1.2729376930432867,24.060069694264108,30.384374750180328,3,3,36,observed,0
Kimi K2.6,TG,receiver,4,24.325396825396826,7.315699784770553,6.152191102429732,42.49860254836392,3,3,22,observed,0
Kimi K2.6,TG,sender,5,29.166666666666668,2.204792759220491,23.689657826960854,34.64367550637248,3,3,36,observed,0
Kimi K2.6,TG,receiver,5,19.62962962962963,5.480980958129163,6.014118134324248,33.24514112493501,3,3,20,observed,0
Kimi K2.6,TG,sender,6,31.944444444444443,5.672382737961703,17.853464569766807,46.03542431912208,3,3,36,observed,0
Kimi K2.6,TG,receiver,6,31.080246913580243,14.709210804371038,-5.459458355190446,67.61995218235093,3,3,23,observed,0
Kimi K2.6,TG,sender,7,15.555555555555557,5.548606765399492,1.7720522421244738,29.33905886898664,3,3,36,observed,0
Kimi K2.6,TG,receiver,7,15.185185185185185,12.188505682892098,-15.092741431195067,45.46311180156544,3,3,14,observed,0
Kimi K2.6,TG,sender,8,23.888888888888886,4.276334532872403,13.265885007851962,34.51189276992581,3,3,36,observed,0
Kimi K2.6,TG,receiver,8,12.317460317460316,7.595996877060403,-6.552041982949326,31.18696261786996,3,3,17,observed,0
Kimi K2.6,TG,sender,9,23.61111111111111,6.254627916220946,8.073754031652818,39.1484681905694,3,3,36,observed,0
Kimi K2.6,TG,receiver,9,28.53968253968254,9.126142128172942,5.869088716575661,51.21027636278942,3,3,17,observed,0
Kimi K2.6,TG,sender,10,24.444444444444443,4.811252243246882,12.492631306399602,36.396257582489284,3,3,36,observed,0
Kimi K2.6,TG,receiver,10,15.833333333333334,2.2047927592204912,10.356324493627518,21.31034217303915,3,3,20,observed,0
Kimi K2.6,TG,sender,11,26.666666666666668,2.2047927592204903,21.189657826960854,32.14367550637248,3,3,36,observed,0
Kimi K2.6,TG,receiver,11,17.936507936507937,6.672333192693238,1.3615134273805864,34.51150244563529,3,3,19,observed,0
Kimi K2.6,TG,sender,12,21.388888888888886,5.5486067653994935,7.605385575457797,35.172392202319976,3,3,36,observed,0
Kimi K2.6,TG,receiver,12,20.37037037037037,6.119522830317892,5.168632929848965,35.57210781089178,3,3,16,observed,0
Kimi K2.6,TG,sender,13,30.0,8.33333333333333,9.298852402337126,50.701147597662874,3,3,36,observed,0
Kimi K2.6,TG,receiver,13,26.89594356261023,11.855197625502255,-2.553999938787932,56.345887064008394,3,3,22,observed,0
Kimi K2.6,TG,sender,14,19.444444444444443,10.419444074172807,-6.438889515360973,45.327778404249855,3,3,36,observed,0
Kimi K2.6,TG,receiver,14,15.224867724867726,8.397741770942467,-5.636279301612939,36.086014751348394,3,3,16,observed,0
Kimi K2.6,TG,sender,15,19.999999999999996,7.12000312109794,2.3129317393197333,37.68706826068026,3,3,36,observed,0
Kimi K2.6,TG,receiver,15,17.476190476190478,7.851657536921583,-2.0284081107834275,36.98078906316438,3,3,16,observed,0
Kimi K2.6,TG,sender,16,21.11111111111111,9.47706783846221,-2.4312305029373036,44.653452725159525,3,3,36,observed,0
Kimi K2.6,TG,receiver,16,31.48148148148148,16.266808337776116,-8.927510559702107,71.89047352266508,3,3,14,observed,0
Kimi K2.6,TG,sender,17,21.11111111111111,10.875984416917715,-5.906331931028301,48.12855415325052,3,3,36,observed,0
Kimi K2.6,TG,receiver,17,35.44973544973545,17.57920085439314,-8.219420334555004,79.11889123402591,3,3,15,observed,0
Kimi K2.6,TG,sender,18,26.944444444444446,14.345279259639286,-8.691204749573753,62.58009363846264,3,3,36,observed,0
Kimi K2.6,TG,receiver,18,17.696145124716555,15.373074029757616,-20.4926878176607,55.88497806709381,3,3,15,observed,0
Kimi K2.6,TG,sender,19,25.277777777777775,10.875984416917719,-1.7396652643616441,52.29522081991719,3,3,36,observed,0
Kimi K2.6,TG,receiver,19,9.761904761904761,10.548989484226533,-16.44323783639529,35.96704736020481,3,3,17,observed,0
Kimi K2.6,TG,sender,20,25.277777777777775,11.375330683024039,-2.9801101552026985,53.53566571075825,3,3,36,observed,0
Kimi K2.6,TG,receiver,20,12.5,13.919410907075056,-22.077733559185518,47.07773355918552,3,3,17,observed,0
Kimi K2.6,TG,sender,21,19.722222222222218,7.515416254704822,1.0528932846399037,38.391551159804536,3,3,36,observed,0
Kimi K2.6,TG,receiver,21,19.555555555555554,12.388764324236757,-11.219841103886687,50.330952214997794,3,3,13,observed,0
Kimi K2.6,TG,sender,22,18.888888888888886,12.945755775256714,-13.270151239137427,51.0479290169152,3,3,36,observed,0
Kimi K2.6,TG,receiver,22,25.925925925925924,15.80488021729768,-13.335573051073446,65.1874249029253,3,3,12,observed,0
Kimi K2.6,TG,sender,23,18.88888888888889,11.065880159467826,-8.600281328614237,46.378059106392016,3,3,36,observed,0
Kimi K2.6,TG,receiver,23,8.888888888888888,8.38870492807861,-11.949809375438788,29.72758715321656,3,3,10,observed,0
Kimi K2.6,TG,sender,24,18.88888888888889,1.2729376930432887,15.726736360930776,22.051041416847003,3,3,36,observed,0
Kimi K2.6,TG,receiver,24,12.33333333333333,12.67981773440682,-19.165080078436944,43.8317467451036,3,3,14,observed,0
Kimi K2.6,TG,sender,25,20.833333333333332,8.036375634160796,0.8698695549704212,40.79679711169624,3,3,36,observed,0
Kimi K2.6,TG,receiver,25,14.523809523809524,12.982196076395795,-17.72575333050279,46.77337237812184,3,3,15,observed,0
Kimi K2.6,TG,sender,26,16.666666666666664,15.023130314433287,-20.65285789549418,53.98619122882751,3,3,36,observed,0
Kimi K2.6,TG,receiver,26,9.047619047619047,15.67093587800413,-29.881143744869863,47.97638184010796,3,3,10,observed,0
Kimi K2.6,TG,sender,27,25.555555555555554,16.166093918834957,-14.603247999422383,65.7143591105335,3,3,36,observed,0
Kimi K2.6,TG,receiver,27,23.44444444444444,10.956141521404193,-3.772119883812074,50.66100877270095,3,3,16,observed,0
Kimi K2.6,TG,sender,28,24.722222222222218,8.00751961411087,4.830440771475459,44.61400367296898,3,3,36,observed,0
Kimi K2.6,TG,receiver,28,15.481481481481481,7.731076724823191,-3.7235777628490396,34.686540725812,3,3,16,observed,0
Kimi K2.6,TG,sender,29,11.666666666666666,5.464532103585,-1.907983608750973,25.241316942084303,3,3,36,observed,0
Kimi K2.6,TG,receiver,29,19.38271604938271,4.292676210052768,8.719117191789296,30.04631490697613,3,3,9,observed,0
Kimi K2.6,TG,sender,30,14.722222222222223,7.920320794101808,-4.952945351322578,34.397389795767026,3,3,36,observed,0
Kimi K2.6,TG,receiver,30,2.7777777777777772,4.811252243246881,-9.17403536026706,14.729590915822614,3,3,10,observed,0
Grok 4.3,PD,cooperation,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PD,cooperation,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,11,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,12,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,13,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,14,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,15,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,16,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,17,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,18,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,19,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,20,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,21,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,22,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,23,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,24,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,25,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,26,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,27,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,28,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,29,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,PGG,contribution,30,0.0,0.0,0.0,0.0,3,3,72,observed,0
Grok 4.3,TG,sender,1,21.11111111111111,9.730155493409441,-3.0599350909623872,45.28215731318461,3,3,36,observed,0
Grok 4.3,TG,receiver,1,0.0,0.0,0.0,0.0,3,3,15,observed,0
Grok 4.3,TG,sender,2,4.166666666666666,0.0,4.166666666666666,4.166666666666666,3,3,36,observed,0
Grok 4.3,TG,receiver,2,0.0,0.0,0.0,0.0,3,3,3,observed,0
Grok 4.3,TG,sender,3,12.222222222222223,7.469072033193752,-6.331981286984158,30.776425731428603,3,3,36,observed,0
Grok 4.3,TG,receiver,3,0.0,0.0,0.0,0.0,3,3,9,observed,0
Grok 4.3,TG,sender,4,12.222222222222221,3.7577081273524118,2.887557753431061,21.556886691013382,3,3,36,observed,0
Grok 4.3,TG,receiver,4,0.0,0.0,0.0,0.0,3,3,9,observed,0
Grok 4.3,TG,sender,5,11.388888888888891,4.276334532872403,0.765885007851967,22.011892769925815,3,3,36,observed,0
Grok 4.3,TG,receiver,5,0.0,0.0,0.0,0.0,3,3,9,observed,0
Grok 4.3,TG,sender,6,5.5555555555555545,4.811252243246881,-6.396257582489283,17.50736869360039,3,3,36,observed,0
Grok 4.3,TG,receiver,6,0.0,0.0,0.0,0.0,2,3,4,observed,0
Grok 4.3,TG,sender,7,13.611111111111109,5.912165737164657,-1.075522754515804,28.297744976738024,3,3,36,observed,0
Grok 4.3,TG,receiver,7,0.0,0.0,0.0,0.0,3,3,10,observed,0
Grok 4.3,TG,sender,8,4.999999999999999,3.0046260628866572,-2.46390491243217,12.463904912432168,3,3,36,observed,0
Grok 4.3,TG,receiver,8,0.0,0.0,0.0,0.0,3,3,4,observed,0
Grok 4.3,TG,sender,9,4.166666666666666,4.166666666666666,-6.183907132164773,14.517240465498105,3,3,36,observed,0
Grok 4.3,TG,receiver,9,0.0,0.0,0.0,0.0,2,3,3,observed,0
Grok 4.3,TG,sender,10,11.111111111111109,6.364688465216444,-4.699651528679455,26.921873750901675,3,3,36,observed,0
Grok 4.3,TG,receiver,10,0.0,0.0,0.0,0.0,3,3,8,observed,0
Grok 4.3,TG,sender,11,9.722222222222221,6.364688465216444,-6.088540417568343,25.532984862012785,3,3,36,observed,0
Grok 4.3,TG,receiver,11,0.0,0.0,0.0,0.0,3,3,7,observed,0
Grok 4.3,TG,sender,12,12.5,4.166666666666666,2.149426201168561,22.85057379883144,3,3,36,observed,0
Grok 4.3,TG,receiver,12,0.0,0.0,0.0,0.0,3,3,9,observed,0
Grok 4.3,TG,sender,13,6.944444444444444,4.811252243246882,-5.007368693600397,18.896257582489284,3,3,36,observed,0
Grok 4.3,TG,receiver,13,0.0,0.0,0.0,0.0,3,3,5,observed,0
Grok 4.3,TG,sender,14,5.5555555555555545,4.811252243246881,-6.396257582489283,17.50736869360039,3,3,36,observed,0
Grok 4.3,TG,receiver,14,0.0,0.0,0.0,0.0,2,3,4,observed,0
Grok 4.3,TG,sender,15,7.777777777777779,4.276334532872403,-2.8452261032591455,18.4007816588147,3,3,36,observed,0
Grok 4.3,TG,receiver,15,0.0,0.0,0.0,0.0,3,3,6,observed,0
Grok 4.3,TG,sender,16,5.0,4.409585518440984,-5.954017679411633,15.954017679411633,3,3,36,observed,0
Grok 4.3,TG,receiver,16,8.333333333333332,11.78511301977579,-97.5517061369341,114.21837280360076,2,3,4,observed,0
Grok 4.3,TG,sender,17,5.5555555555555545,2.4056261216234405,-0.4203510134668642,11.531462124577974,3,3,36,observed,0
Grok 4.3,TG,receiver,17,0.0,0.0,0.0,0.0,3,3,4,observed,0
Grok 4.3,TG,sender,18,2.7777777777777772,2.4056261216234405,-3.1981287912446414,8.753684346800195,3,3,36,observed,0
Grok 4.3,TG,receiver,18,0.0,0.0,0.0,0.0,2,3,2,observed,0
Grok 4.3,TG,sender,19,6.388888888888888,5.672382737961705,-7.702090985788753,20.47986876356653,3,3,36,observed,0
Grok 4.3,TG,receiver,19,0.0,0.0,0.0,0.0,2,3,5,observed,0
Grok 4.3,TG,sender,20,2.222222222222222,2.0971762320196525,-2.987452343859697,7.43189678830414,3,3,36,observed,0
Grok 4.3,TG,receiver,20,0.0,0.0,0.0,0.0,2,3,2,observed,0
Grok 4.3,TG,sender,21,6.111111111111111,5.672382737961705,-7.979868763566531,20.20209098578875,3,3,36,observed,0
Grok 4.3,TG,receiver,21,11.111111111111109,19.245008972987524,-36.69614144106824,58.91836366329046,3,3,5,observed,0
Grok 4.3,TG,sender,22,8.611111111111112,4.194352464039306,-1.808238021052727,19.030460243274952,3,3,36,observed,0
Grok 4.3,TG,receiver,22,5.5555555555555545,9.622504486493762,-18.34807072053412,29.45918183164523,3,3,8,observed,0
Grok 4.3,TG,sender,23,3.6111111111111107,4.2763345328724025,-7.011892769925812,14.234114992148033,3,3,36,observed,0
Grok 4.3,TG,receiver,23,0.0,0.0,0.0,0.0,2,3,3,observed,0
Grok 4.3,TG,sender,24,4.166666666666666,4.166666666666666,-6.183907132164773,14.517240465498105,3,3,36,observed,0
Grok 4.3,TG,receiver,24,0.0,0.0,0.0,0.0,2,3,3,observed,0
Grok 4.3,TG,sender,25,9.722222222222221,9.622504486493764,-14.18140405386746,33.6258484983119,3,3,36,observed,0
Grok 4.3,TG,receiver,25,0.0,0.0,0.0,0.0,3,3,7,observed,0
Grok 4.3,TG,sender,26,5.5555555555555545,4.811252243246881,-6.396257582489283,17.50736869360039,3,3,36,observed,0
Grok 4.3,TG,receiver,26,0.0,0.0,0.0,0.0,2,3,4,observed,0
Grok 4.3,TG,sender,27,5.0,5.464532103585001,-8.57465027541764,18.57465027541764,3,3,36,observed,0
Grok 4.3,TG,receiver,27,0.0,0.0,0.0,0.0,2,3,4,observed,0
Grok 4.3,TG,sender,28,5.0,1.443375672974065,1.4144560585865467,8.585543941413453,3,3,36,observed,0
Grok 4.3,TG,receiver,28,0.0,0.0,0.0,0.0,3,3,4,observed,0
Grok 4.3,TG,sender,29,3.0555555555555554,2.6787918780535986,-3.5989323705654153,9.710043481676525,3,3,36,observed,0
Grok 4.3,TG,receiver,29,0.0,0.0,0.0,0.0,2,3,2,observed,0
Grok 4.3,TG,sender,30,6.388888888888888,5.357583756107197,-6.920086963353053,19.69786474113083,3,3,36,observed,0
Grok 4.3,TG,receiver,30,0.0,0.0,0.0,0.0,3,3,5,observed,0
DeepSeek V4 Pro,PD,cooperation,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PD,cooperation,10,1.3888888888888886,2.4056261216234405,-4.58701768013353,7.364795457911307,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,11,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,12,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,13,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,14,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,15,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,16,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,17,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,18,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,19,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,20,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,21,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,22,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,23,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,24,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,25,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,26,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,27,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,28,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,29,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,PGG,contribution,30,0.0,0.0,0.0,0.0,3,3,72,observed,0
DeepSeek V4 Pro,TG,sender,1,50.0,0.0,50.0,50.0,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,1,0.0,0.0,0.0,0.0,3,3,36,observed,0
DeepSeek V4 Pro,TG,sender,2,48.61111111111111,2.4056261216234436,42.63520454208868,54.587017680133535,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,2,0.0,0.0,0.0,0.0,3,3,34,observed,0
DeepSeek V4 Pro,TG,sender,3,48.05555555555555,2.097176232019655,42.84588098947363,53.26523012163747,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,3,0.0,0.0,0.0,0.0,3,3,34,observed,0
DeepSeek V4 Pro,TG,sender,4,47.77777777777777,7.1847317535430895,29.92991468021248,65.62564087534307,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,4,0.0,0.0,0.0,0.0,3,3,33,observed,0
DeepSeek V4 Pro,TG,sender,5,47.5,6.009252125773315,32.57219017513566,62.42780982486434,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,5,3.3333333333333335,5.773502691896257,-11.00884243232047,17.67550909898714,3,3,29,observed,0
DeepSeek V4 Pro,TG,sender,6,51.666666666666664,9.01387818865997,29.274951929370165,74.05838140396317,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,6,3.3333333333333335,5.773502691896257,-11.00884243232047,17.67550909898714,3,3,32,observed,0
DeepSeek V4 Pro,TG,sender,7,43.05555555555555,4.811252243246878,31.103742417510716,55.007368693600384,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,7,0.0,0.0,0.0,0.0,3,3,30,observed,0
DeepSeek V4 Pro,TG,sender,8,45.833333333333336,8.333333333333332,25.132185735670458,66.53448093099621,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,8,0.0,0.0,0.0,0.0,3,3,28,observed,0
DeepSeek V4 Pro,TG,sender,9,54.166666666666664,11.023963796102459,26.781622468137584,81.55171086519574,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,9,2.7777777777777772,4.811252243246881,-9.17403536026706,14.729590915822614,3,3,32,observed,0
DeepSeek V4 Pro,TG,sender,10,43.888888888888886,9.17928424547684,21.086282728106774,66.691495049671,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,10,0.0,0.0,0.0,0.0,3,3,29,observed,0
DeepSeek V4 Pro,TG,sender,11,44.72222222222222,6.735753140545631,27.989683828959453,61.454760615484986,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,11,0.0,0.0,0.0,0.0,3,3,27,observed,0
DeepSeek V4 Pro,TG,sender,12,42.49999999999999,8.036375634160798,22.53653622163707,62.463463778362915,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,12,3.3333333333333335,5.773502691896257,-11.00884243232047,17.67550909898714,3,3,28,observed,0
DeepSeek V4 Pro,TG,sender,13,42.5,11.577036657874837,13.741046648213501,71.2589533517865,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,13,0.0,0.0,0.0,0.0,3,3,29,observed,0
DeepSeek V4 Pro,TG,sender,14,35.55555555555556,11.065880159467827,8.066385338052427,63.04472577305869,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,14,0.0,0.0,0.0,0.0,3,3,24,observed,0
DeepSeek V4 Pro,TG,sender,15,31.388888888888886,5.672382737961705,17.297909014211243,45.47986876356653,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,15,0.0,0.0,0.0,0.0,3,3,20,observed,0
DeepSeek V4 Pro,TG,sender,16,48.61111111111111,2.4056261216234436,42.63520454208868,54.587017680133535,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,16,3.3333333333333335,5.773502691896257,-11.00884243232047,17.67550909898714,3,3,28,observed,0
DeepSeek V4 Pro,TG,sender,17,48.61111111111111,13.393959390267995,15.33867148050625,81.88355074171596,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,17,4.166666666666667,7.216878364870322,-13.76105304040059,22.094386373733926,3,3,24,observed,0
DeepSeek V4 Pro,TG,sender,18,41.666666666666664,7.216878364870322,23.738946959599406,59.594386373733926,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,18,5.5555555555555545,9.622504486493762,-18.34807072053412,29.45918183164523,3,3,23,observed,0
DeepSeek V4 Pro,TG,sender,19,36.111111111111114,6.364688465216446,20.300348471320547,51.92187375090168,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,19,8.928571428571429,7.783748113465488,-10.40733079861406,28.264473655756916,3,3,22,observed,0
DeepSeek V4 Pro,TG,sender,20,43.611111111111114,7.280745790045089,25.524735924616788,61.69748629760544,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,20,3.3333333333333335,5.773502691896257,-11.00884243232047,17.67550909898714,3,3,25,observed,0
DeepSeek V4 Pro,TG,sender,21,37.5,14.43375672974064,1.6445605858654915,73.35543941413451,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,21,0.0,0.0,0.0,0.0,3,3,20,observed,0
DeepSeek V4 Pro,TG,sender,22,38.888888888888886,9.622504486493765,14.9852626127992,62.79251516497857,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,22,3.7037037037037037,6.415002990995841,-12.232047147022747,19.639454554430156,3,3,21,observed,0
DeepSeek V4 Pro,TG,sender,23,33.333333333333336,15.023130314433287,-3.986191228827508,70.65285789549418,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,23,0.0,0.0,0.0,0.0,3,3,17,observed,0
DeepSeek V4 Pro,TG,sender,24,33.33333333333333,0.0,33.33333333333333,33.33333333333333,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,24,0.0,0.0,0.0,0.0,3,3,17,observed,0
DeepSeek V4 Pro,TG,sender,25,27.5,5.068968775248513,14.907983505876329,40.09201649412367,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,25,5.5555555555555545,9.622504486493762,-18.34807072053412,29.45918183164523,3,3,18,observed,0
DeepSeek V4 Pro,TG,sender,26,25.0,11.02396379610246,-2.3850441985290836,52.38504419852909,3,3,36,observed,0
DeepSeek V4 Pro,TG,receiver,26,0.0,0.0,0.0,0.0,3,3,13,observed,0
DeepSeek V4 Pro,TG,sender,27,27.777777777777782,6.3646884652164415,11.967015137987223,43.58854041756834,3,3,36,observed,0
