model,game,run,source_file,round,outcome,value_pct,n_observations,observed_value_pct,value_origin,estimate_source_rounds,observed_n_observations
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,10,sender,38.33333333333333,12,38.33333333333333,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,10,receiver,34.25925925925926,12,34.25925925925926,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,11,sender,35.83333333333334,12,35.83333333333334,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,11,receiver,30.909090909090914,11,30.909090909090914,observed,,11
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,12,sender,38.33333333333333,12,38.33333333333333,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,12,receiver,36.36363636363637,11,36.36363636363637,observed,,11
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,13,sender,45.83333333333333,12,45.83333333333333,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,13,receiver,33.61111111111111,12,33.61111111111111,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,14,sender,50.0,12,50.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,14,receiver,33.88888888888889,12,33.88888888888889,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,15,sender,21.666666666666668,12,21.666666666666668,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,15,receiver,25.454545454545457,11,25.454545454545457,observed,,11
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,16,sender,39.166666666666664,12,39.166666666666664,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,16,receiver,27.27272727272727,11,27.27272727272727,observed,,11
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,17,sender,32.5,12,32.5,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,17,receiver,31.80555555555556,12,31.80555555555556,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,18,sender,36.66666666666667,12,36.66666666666667,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,18,receiver,33.33333333333333,12,33.33333333333333,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,19,sender,32.5,12,32.5,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,19,receiver,37.22222222222222,12,37.22222222222222,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,20,sender,30.0,12,30.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,20,receiver,36.666666666666664,12,36.666666666666664,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,21,sender,23.333333333333336,12,23.333333333333336,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,21,receiver,28.33333333333334,12,28.33333333333334,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,22,sender,30.0,12,30.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,22,receiver,34.44444444444445,12,34.44444444444445,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,23,sender,30.83333333333333,12,30.83333333333333,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,23,receiver,27.12962962962963,12,27.12962962962963,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,24,sender,38.33333333333333,12,38.33333333333333,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,24,receiver,31.818181818181824,11,31.818181818181824,observed,,11
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,25,sender,0.0,12,0.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,25,receiver,,0,,observed,,0
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,26,sender,0.0,12,0.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,26,receiver,,0,,observed,,0
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,27,sender,0.0,12,0.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,27,receiver,,0,,observed,,0
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,28,sender,0.0,12,0.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,28,receiver,,0,,observed,,0
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,29,sender,0.0,12,0.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,29,receiver,,0,,observed,,0
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,30,sender,0.0,12,0.0,observed,,12
Claude Opus 4.6,TG,game_log3,RQ1_result/result/trust_game/083102_claude-opus-4-6/data/game_log3.json,30,receiver,,0,,observed,,0
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,1,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,2,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,3,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,4,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,5,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,6,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,7,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,8,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,9,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log1,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log1.json,10,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,1,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,2,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,3,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,4,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,5,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,6,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,7,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,8,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,9,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log2,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log2.json,10,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,1,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,2,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,3,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,4,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,5,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,6,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,7,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,8,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,9,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PD,game_log3,RQ1_result/result/prisoners_dilemma/072201_kimi-k2.6/data/game_log3.json,10,cooperation,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,1,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,2,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,3,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,4,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,5,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,6,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,7,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,8,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,9,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,10,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,11,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,12,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,13,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,14,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,15,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,16,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,17,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,18,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,19,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,20,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,21,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,22,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,23,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,24,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,25,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,26,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,27,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,28,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,29,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs1,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs1.json,30,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,1,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,2,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,3,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,4,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,5,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,6,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,7,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,8,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,9,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,10,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,11,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,12,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,13,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,14,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,15,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,16,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,17,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,18,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,19,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,20,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,21,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,22,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,23,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,24,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,25,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,26,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,27,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,28,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,29,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs2,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs2.json,30,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,1,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,2,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,3,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,4,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,5,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,6,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,7,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,8,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,9,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,10,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,11,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,12,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,13,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,14,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,15,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,16,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,17,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,18,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,19,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,20,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,21,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,22,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,23,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,24,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,25,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,26,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,27,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,28,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,29,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,PGG,game_logs3,RQ1_result/result/public_goods/result_072301_kimi-k2.6/game_logs3.json,30,contribution,0.0,24,0.0,observed,,24
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,1,sender,37.5,12,37.5,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,1,receiver,40.416666666666664,8,40.416666666666664,observed,,8
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,2,sender,19.166666666666664,12,19.166666666666664,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,2,receiver,16.0,5,16.0,observed,,5
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,3,sender,37.5,12,37.5,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,3,receiver,37.03703703703704,9,37.03703703703704,observed,,9
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,4,sender,25.833333333333336,12,25.833333333333336,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,4,receiver,18.095238095238095,7,18.095238095238095,observed,,7
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,5,sender,31.666666666666664,12,31.666666666666664,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,5,receiver,23.333333333333332,7,23.333333333333332,observed,,7
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,6,sender,27.499999999999996,12,27.499999999999996,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,6,receiver,32.22222222222222,6,32.22222222222222,observed,,6
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,7,sender,14.16666666666667,12,14.16666666666667,observed,,12
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,7,receiver,28.888888888888886,5,28.888888888888886,observed,,5
Kimi K2.6,TG,game_log1,RQ1_result/result/trust_game/072201_kimi-k2.6/data/game_log1.json,8,sender,27.499999999999996,12,27.499999999999996,observed,,12
